G50506,927,426,122
G50507,605,254,81
G50508,565,244,100
G50509,2712,1227,489
G50511,266,120,36
G50512,190,53,10
G50513,768,349,113
G50514,246,100,50
G50515,962,454,129
G50601,3180,1252,593
G50602,3389,1222,788
G50603,604,223,152
G50604,524,170,141
G50605,927,416,210
G50606,2152,707,605
G50607,637,243,121
G50608,1069,432,194
G50609,2416,696,770
G50611,2612,861,696
G50612,1563,552,356
G50613,3882,1535,798
G50614,2026,692,370
G50615,2037,807,498
G50616,2824,961,621
G50617,2415,933,434
G50618,2078,713,370
G50619,11941,3849,3074
G50621,1249,575,249
G50622,2147,892,457
G50623,1422,541,323
G50624,2270,838,460
G50625,458,199,75
G50626,884,341,125
G50627,324,112,70
G50628,6493,2046,1544
G60305,2366,758,515
G60318,2752,986,547
G60323,1395,561,246
G60324,1430,509,274
G60326,1232,471,332
G60329,1111,431,198
G60341,1305,588,208
G60344,9379,2858,1997
G60345,5493,2341,813
G60346,3485,1340,674
G60347,2619,1206,445
G60348,2974,1257,494
G60349,3839,1509,691
G60351,3665,1550,558
G60608,4369,1528,990
G60611,2984,1065,639
G60613,6190,2115,1329
G60617,3863,1033,1242
G60618,1125,390,268
G60619,2430,762,717
G60623,2297,558,619
G60624,4691,1669,937
G60626,3032,896,892
G60628,2209,606,637
G60629,4010,1303,911
G60632,1727,639,344
G60639,1144,474,236
G60641,1021,292,271
G60642,1738,441,484
G60645,2592,991,428
G60646,2275,563,774
G60647,612,249,131
G60648,1769,586,546
G60651,1690,598,333
G60653,3592,1346,788
G60654,2135,618,600
G60655,1760,651,408
G60656,1219,486,336
G60659,3285,1225,677
G60661,5224,1891,1306
G60662,3825,1393,874
G60663,5546,1806,1362
G60664,10247,3371,2942
G60665,5727,2143,1341
G60666,2185,752,496
G60667,3201,1042,926
G60668,3005,1097,677
G60669,8258,2794,2201
G61001,1187,429,256
G61002,821,332,124
G61007,1110,487,217
G61008,928,396,144
G61012,1753,790,311
G61013,1868,873,322
G61016,1648,716,285
G61017,1144,449,226
G61019,1033,407,200
G61021,1670,587,382
G61024,1784,843,202
G61027,1220,523,202
G61032,1704,742,216
G61033,1898,728,315
G61043,2697,1135,473
G61045,4416,1558,869
G61049,2049,800,317
G61051,2344,987,377
G61052,2201,952,402
G61053,9332,3236,2019
G61054,3086,1394,360
G61055,1226,406,268
G61056,3323,1431,494
G61057,1906,842,303
G61058,3701,1394,631
G61059,4124,1453,891
G61101,3806,1189,962
G61105,848,304,183
G61106,1350,514,254
G61107,1092,400,234
G61108,19292,6021,4239
G61109,1514,545,298
G61111,1324,420,355
G61112,537,159,129
G61113,2482,943,514
G61114,1953,727,358
G61115,1634,682,349
G61116,1171,502,208
G61118,838,288,212
G61119,483,190,89
G61203,2155,866,408
G61204,1532,286,449
G61205,679,191,171
G61206,1007,421,199
G61207,3701,796,986
G61213,2133,697,367
G61215,1034,250,270
G61217,1932,652,324
G61222,1434,525,275
G61236,2093,737,402
G61243,1316,384,381
G61247,2770,912,541
G61251,423,136,151
G61252,907,318,235
G61253,4084,1306,784
G61254,956,348,181
G61255,3863,1252,698
G61256,1102,398,230
G61257,3359,1267,579
G61258,2440,788,601
G61259,6064,1926,1325
G61261,1530,581,298
G61262,1555,550,318
G61263,4144,1426,1001
G61264,1531,498,389
G61265,5160,1669,910
G61266,1268,507,172
G61267,2174,670,464
G61413,487,214,73
G61425,1678,592,309
G61428,805,293,179
G61437,1227,433,153
G61438,3109,913,628
G61439,4233,1495,868
G61441,979,457,165
G61442,1463,488,254
G61443,1585,592,354
G61444,1787,645,297
G61445,1436,579,232
G61446,1529,645,266
G61611,2052,829,394
G61612,2711,1086,552
G61615,1798,731,341
G61618,1435,538,273
G61621,685,320,96
G61624,2582,1178,406
G61625,7827,2969,1606
G61626,4643,1748,958
G61627,1503,636,219
G61628,1353,628,166
G61629,934,361,148
G61631,8552,3444,1772
G61632,2470,970,521
G61633,3308,1241,655
G61701,1588,656,373
G61708,1272,518,235
G61711,736,262,211
G61716,2364,983,500
G61719,1701,658,397
G61727,1769,649,413
G61728,593,301,117
G61729,1696,611,433
G61731,1135,467,244
G61741,969,339,228
G61743,628,218,161
G61744,546,264,120
G61745,931,360,211
G61746,3264,1257,704
G61748,3273,1557,552
G61751,1950,698,505
G61756,3431,1283,856
G61757,4263,1704,832
G61758,1472,615,286
G61759,1373,664,251
G61761,1431,510,304
G61762,1765,737,369
G61763,3528,1413,754
G61764,3002,1233,540
G61765,4069,1645,846
G61766,9105,2541,2646
G62007,6540,2171,1372
G62008,1123,408,223
G62014,1491,464,399
G62021,409,137,95
G62026,699,241,155
G62032,905,370,193
G62034,1040,412,237
G62036,1131,408,214
G62038,5760,2010,1088
G62039,1498,517,318
G62041,9402,2876,1952
G62042,3204,1157,521
G62043,2585,906,491
G62044,2327,956,436
G62045,1603,592,386
G62046,2281,866,568
G62047,4381,1677,929
G62048,4045,1456,898
G62105,1495,562,311
G62115,4431,1578,1023
G62116,3325,1149,636
G62125,1951,729,491
G62128,2920,967,707
G62131,1296,502,277
G62132,1562,488,291
G62135,1281,547,304
G62138,2014,634,576
G62139,12905,3914,3015
G62141,6886,2192,1707
G62142,3265,1077,760
G62143,6962,1986,1719
G62144,2144,755,472
G62145,5746,1947,1319
G62146,2127,815,493
G62147,2022,667,503
G62148,1647,623,336
G62202,1269,594,229
G62205,1828,845,334
G62206,880,317,206
G62209,1036,558,150
G62211,2161,939,414
G62214,1467,816,205
G62216,1047,501,184
G62219,5212,1833,1218
G62226,1108,606,211
G62232,1309,605,183
G62233,2593,1326,398
G62235,1740,869,268
G62242,884,392,155
G62244,1723,838,245
G62245,1275,618,231
G62247,1116,676,146
G62252,1216,521,248
G62256,1886,742,364
G62262,1164,493,278
G62264,3059,1374,643
G62265,1720,783,351
G62266,2021,942,353
G62267,6876,2444,1624
G62268,2577,1239,438
G62269,1668,670,332
G62271,3066,1267,667
G62272,2280,995,494
G62273,1553,754,208
G62274,1075,381,234
G62275,5159,2303,939
G62276,1213,545,267
G62277,2298,1116,433
G62278,4020,2037,682
G62279,1296,634,266
G62311,1096,489,241
G62314,1047,448,180
G62326,1466,573,246
G62332,1301,619,200
G62335,1051,401,229
G62343,1075,428,184
G62347,1379,590,233
G62368,1078,425,175
G62372,1056,512,103
G62375,4282,1521,809
G62376,2545,745,572
G62377,1545,625,329
G62378,6103,2357,1172
G62379,10332,3715,2270
G62381,2749,1191,537
G62382,3618,1531,651
G62383,2894,1131,544
G62384,2562,1160,406
G62385,2095,913,291
G62386,4102,1668,711
G62387,2031,888,292
G62388,2549,1092,345
G62389,3326,1503,643
G70101,89024,19775,29502
G70201,2375,759,583
G70202,3434,1036,865
G70203,7156,2095,1904
G70204,630,189,172
G70205,713,285,121
G70206,483,200,89
G70207,571,184,163
G70208,3335,848,843
G70209,2658,685,765
G70211,937,253,288
G70212,1593,494,362
G70213,930,278,300
G70214,1744,437,500
G70215,1750,511,397
G70216,1337,341,382
G70217,1099,320,160
G70218,1104,332,234
G70219,1954,527,555
G70221,1058,286,322
G70222,2105,776,447
G70223,2332,829,484
G70224,1582,461,293
G70301,5455,1471,1871
G70302,1877,506,661
G70303,1287,394,379
G70304,4545,1293,1333
G70305,946,279,305
G70306,1063,308,312
G70307,890,347,221
G70308,979,265,300
G70309,1639,544,449
G70311,586,159,206
G70312,2974,883,765
G70313,988,415,194
G70314,477,139,133
G70315,1096,350,283
G70317,334,140,51
G70318,1056,289,362
G70319,2868,701,1046
G70322,1272,397,388
G70323,625,245,140
G70325,825,223,289
G70326,1548,353,386
G70327,749,212,232
G70328,1298,416,382
G70329,3321,953,1135
G70331,1592,473,481
G70332,1551,471,481
G70333,1610,630,316
G70334,3443,1194,734
G70335,1338,404,418
G70336,275,119,47
G70337,2343,662,717
G70338,791,207,258
G70339,799,234,243
G70341,1001,352,277
G70342,794,299,164
G70343,806,247,270
G70344,845,210,244
G70345,1378,442,446
G70346,6766,1985,2000
G70347,126,36,22
G70348,870,270,188
G70349,700,298,147
G70351,2043,510,540
G70352,1103,282,239
G70353,1697,427,688
G70354,9506,2344,3102
G70355,2673,963,684
G70356,1187,373,338
G70357,10753,2550,2746
G70358,2974,970,892
G70359,1015,346,268
G70361,186,42,32
G70362,427,187,71
G70364,5060,1361,1573
G70365,3431,1164,867
G70366,595,259,104
G70367,6015,1945,1507
G70368,670,185,238
G70369,5916,1424,1937
G70401,839,274,163
G70402,2008,493,537
G70403,3293,847,952
G70404,1309,438,265
G70405,879,293,253
G70406,4266,1238,1088
G70407,897,291,261
G70408,1181,447,237
G70409,3660,993,917
G70411,5931,1567,1357
G70412,2964,905,591
G70413,1585,482,394
G70414,1167,330,330
G70415,574,179,155
G70416,6530,1927,1677
G70417,1190,337,328
G70418,569,163,156
G70419,1481,535,362
G70501,1918,738,346
G70502,732,248,172
G70503,1969,568,568
G70504,1209,430,255
G70505,2598,914,675
G70506,2191,680,573
G70508,3991,1423,904
G70509,1856,579,435
G70511,4287,1408,1160
G70512,3695,1188,1087
G70513,12042,3219,3368
G70514,3123,925,752
G70515,2948,1089,712
G70516,247,74,70
G70517,2571,883,569
G70518,1947,657,504
G70519,479,146,101
G70521,280,87,85
G70522,2006,679,454
G70523,343,107,78
G70524,1019,293,238
G70525,1847,557,450
G70526,2648,891,611
G70527,2123,737,595
G70528,1453,501,365
G70529,1278,442,258
G70531,9048,2482,2330
G70601,266,64,80
G70602,199,40,76
G70603,686,114,220
G70604,2326,636,677
G70605,757,192,238
G70606,575,169,122
G70607,1085,257,315
G70608,1206,366,211
G70609,2086,712,389
G70611,454,41,235
G70612,391,62,146
G70613,419,112,92
G70614,5682,1334,1877
G70615,1129,305,222
G70616,1116,261,320
G70617,1954,498,390
G70618,614,175,184
G70619,1284,282,415
G70621,1770,301,567
G70622,1323,369,413
G70623,915,312,168
G70624,871,180,272
G70625,95,35,5
G70626,479,80,166
G70627,952,241,256
G70628,412,103,111
G70629,550,126,91
G70701,482,127,167
G70702,751,284,176
G70703,367,136,82
G70704,1001,301,235
G70705,1484,349,487
G70706,639,184,210
G70707,1823,588,411
G70708,687,184,211
G70709,624,170,128
G70711,484,144,108
G70712,965,268,199
G70713,660,182,188
G70714,245,96,55
G70715,618,173,180
G70716,9692,2303,2725
G70717,3845,1350,662
G70718,690,179,166
G70719,2634,798,689
G70721,565,148,124
G70723,963,284,152
G70724,728,152,209
G70725,226,75,50
G70726,553,101,92
G70727,399,116,76
G70728,1664,498,462
G70729,639,158,214
G70731,513,128,166
G70732,1102,327,381
G70733,193,42,51
G70734,1736,671,231
G70735,797,222,224
G70801,490,160,117
G70802,416,128,108
G70803,435,133,126
G70804,543,150,165
G70805,1080,213,320
G70806,630,172,207
G70807,1749,470,487
G70808,657,188,180
G70809,294,66,107
G70811,371,79,122
G70812,35,9,9
G70813,521,137,146
G70814,397,119,86
G70815,74,29,12
G70816,936,229,237
G70817,310,108,76
G70818,99,23,33
G70819,58,14,18
G70821,769,200,220
G70822,282,58,72
G70823,68,14,15
G70824,318,90,84
G70825,85,9,34
G70826,901,229,223
G70827,288,65,85
G70828,4214,856,1162
G70829,294,34,106
G70831,518,175,101
G70832,704,165,172
G70833,1078,265,292
G70834,214,48,88
G70835,673,180,208
G70836,973,327,225
G70837,175,30,54
G70901,1574,528,296
G70902,1339,418,218
G70903,276,79,56
G70904,828,341,148
G70905,1979,684,489
G70907,2061,626,490
G70908,1128,290,267
G70909,2769,848,435
G70911,481,188,94
G70912,595,190,115
G70913,368,169,33
G70914,549,166,102
G70915,1170,411,193
G70916,1082,266,124
G70917,4932,1498,1070
G70918,883,247,161
G70921,920,339,190
G70922,1205,377,203
G70923,933,224,208
G70924,413,164,66
G70925,1034,343,221
G70926,9832,2773,2574
G70927,1215,362,234
G70928,1571,536,434
G70929,207,69,47
G70931,1424,391,284
G70932,660,213,62
G70933,1625,547,458
G70934,1425,397,295
G70935,1318,403,237
G70936,3668,1216,896
G70937,1174,386,309
G70938,1914,640,370
G70939,1587,550,384
G70941,506,207,71
G80101,1744,573,384
G80102,230,64,98
G80103,9553,2005,2718
G80104,1519,405,428
G80105,473,113,141
G80106,2286,453,692
G80107,405,106,82
G80108,1144,306,360
G80109,340,79,114
G80111,727,184,247
G80112,517,118,181
G80113,1118,74,220
G80114,206,41,79
G80115,2371,603,626
G80116,4537,1318,1186
G80117,3669,703,1375
G80118,622,124,237
G80119,533,157,149
G80121,283,88,63
G80122,2707,659,771
G80123,673,271,160
G80124,530,124,194
G80125,210,50,78
G80126,1582,359,518
G80127,545,131,172
G80128,1724,479,434
G80129,2023,579,452
G80201,2430,697,819
G80202,1750,309,681
G80203,1360,360,334
G80204,1379,300,383
G80205,566,164,167
G80206,767,174,232
G80207,19216,3972,5821
G80208,464,135,168
G80209,226,53,59
G80211,2669,610,930
G80212,259,44,109
G80213,2630,759,709
G80214,1285,320,357
G80215,9145,2038,2757
G80216,1377,358,421
G80217,5506,1284,1382
G80218,4585,1218,1354
G80219,891,213,270
G80221,750,223,208
G80222,1033,308,303
G80223,818,205,223
G80224,6954,1843,2101
G80225,1059,207,402
G80226,4052,816,1280
G80227,967,273,253
G80228,2398,367,576
G80229,378,79,133
G80231,693,170,228
G80232,344,86,95
G80233,699,241,183
G80234,156,16,49
G80235,2803,653,971
G80236,1359,275,503
G80237,313,55,100
G80238,1241,300,428
G80239,132,43,21
G80301,33609,7464,10329
G80302,10792,2603,2569
G80303,15237,3431,4166
G80401,4888,1102,1499
G80402,305,94,117
G80403,118,27,27
G80404,22479,4715,6944
G80405,4306,1024,1204
G80406,521,131,197
G80407,2481,573,863
G80408,7843,1807,2374
G80409,2250,465,821
G80411,525,153,134
G80412,2750,796,714
G80413,1527,436,422
G80414,8291,1712,2666
G80415,244,53,101
G80416,1473,289,482
G80417,1974,474,660
G80418,1611,354,542
G80419,601,137,206
G80421,485,169,164
G80422,307,69,84
G80423,1494,324,478
G80424,2391,581,724
